instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,reference_objective,absolute_gap,relative_gap,matches_reference,primal_residual,dual_residual,duality_gap,primal_residual_rel,dual_residual_rel,duality_gap_rel,success_rel_1e-6,success_rel_1e-9,success_abs_1e-6,success_abs_1e-9,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
huestis,a2cbfcdabd1669e41cb27c27d6ead945a6d82187ddaa47e718137c8ea9c2a849,2,10000,20000,feasible,"the in-process KKT check does not back the optimal claim (dual feasibility (columns): 2.846e-04 (2.846e-04 relative) on column 0); reported as feasible, not optimal (#590)",348244638592.86395,348246900000.0,2261407.1360473633,6.4936892074196876e-06,0,9.404368483956205e-08,0.0054081106811255854,145.7733154296875,9.873466231660355e-12,2.838935877380303e-07,4.18594571786337e-10,0,0,0,0,1,,0,0.270873,0.102334998,750,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
ksip,204e3f28cb1e21f89f89d32b1e198c639ee4cf8f3d5d881c6d781889889ea559,1001,20,19898,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.999e-07 (9.999e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.5757977753903165,0.57579794,1.6460968343956495e-07,1.6460968343956495e-07,0,,,,,,,0,0,0,0,,,0,7.182826,7.035764574,254550,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
laser,fa2f8ceb861346da2d0e23794ae0f8e28dad4b9ae838ab41f2eb7621796f2047,1000,1002,3000,feasible,"the in-process KKT check does not back the optimal claim (dual feasibility (columns): 3.090e-07 (2.315e-07 relative) on column 1001); reported as feasible, not optimal (#590)",2409601.3457078626,2409601.4,0.054292137268930674,2.25315843811058e-08,0,2.1675183070613002e-07,3.089908628961524e-07,0.0001075277104973793,6.11211931068168e-10,3.93618933612288e-10,4.4624688929940377e-11,0,0,0,0,1,,0,0.268947,0.008500349,350,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet1,327240b19583d2a1653ecc5324a510cfae37bfffa3672a5e87a1a1544ee8a07a,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 177901 iterations, 0 nodes",25.013658757590747,36.122402,11.108743242409254,0.3075305801205926,0,7.627082452277278e-07,0.003565703240038593,0.012774785614965367,7.627082452277278e-07,0.003244202747737779,0.0005104517027131651,0,0,0,0,,,0,30.183421,29.998315106,177901,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet10,4c1b8237a1ba547fbb11213de81d079cadffa61e75e0d3e22b3993b8d4be14e3,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 177415 iterations, 0 nodes",25.00241755427487,49.485785,24.48336744572513,0.4947555635567897,0,1.268913553120754e-07,0.0008459166645467531,0.0015985771742634824,1.1555712709603158e-07,0.0007690361233004111,6.393281646685833e-05,0,0,0,0,,,0,30.320189,29.998255297,177415,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet11,b57bc4347fdb0fc23be87851b2c1e89d13fa27722cf9f09b1b9d745e0e512f59,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 178009 iterations, 0 nodes",25.001187580207443,49.523957,24.52276941979256,0.4951698310333433,0,4.3679498551441043e-07,0.007418697885831632,0.032873565661247994,3.9777945102558016e-07,0.006744761333398458,0.001313153525898629,0,0,0,0,,,0,30.226679,29.998274072,178009,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet12,7770a01846cea88db61ab9172a6245b6ae726cc0281de4fd4fe6c02b23030fb4,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 174101 iterations, 0 nodes",25.019888842619366,1736.9274,1711.9075111573807,0.9855953168551436,0,1.5881283242924482e-06,0.13296235225642822,0.6324920383667632,1.446273040063346e-06,0.1208759645600671,0.02465627035951171,0,0,0,0,,,0,30.207614,29.99821494,174101,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet2,d30971fb3e7b7a586381cd3ffedddc600d5749677315e4c4570ec401551e108d,10000,10002,30000,time_limit,"stopped at the time limit of 29.9979s after 30.00s, 175984 iterations, 0 nodes",24.997927897718228,24.998076,0.00014810228177353224,5.924547224095655e-06,0,3.876102538935555e-08,0.00010025986223813343,4.399661838760949e-05,3.876102538935555e-08,9.12365658732673e-05,1.7600075147514455e-06,0,0,0,0,,,0,30.270236,29.998079334,175984,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet3,67aa7301e7a0b23fcc563681b0b47e639fa50ff329d5b32c24c5ff40063d1113,10000,10002,30000,time_limit,"stopped at the time limit of 29.9973s after 30.00s, 167576 iterations, 0 nodes",25.001187340257047,25.00122,3.265974295274532e-05,1.306325969402506e-06,0,2.7787594003569893e-08,9.249585382420378e-05,2.5200711206707638e-05,2.7787594003569893e-08,8.420196069567936e-05,1.0079795596080138e-06,0,0,0,0,,,0,30.194854,29.997509455,167576,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet4,0fa291b2fb1414361881d43e2fd4ee4fbb1e128abe077b132711be7f7ec6cfc5,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 176068 iterations, 0 nodes",25.000066699272566,25.000112,4.530072743591518e-05,1.8120209795826184e-06,0,3.919140193814661e-08,9.696964662810059e-05,2.3498422706325073e-05,3.919140193814661e-08,8.830675405527783e-05,9.399335170595593e-07,0,0,0,0,,,0,30.288845,29.998203846,176068,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet5,e6cf57ab95f7f742b3001bc5c8ae2309ad7d10d7fa82a203e51ad20e91dd222e,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 176914 iterations, 0 nodes",25.034219585457322,25.034253,3.341454267768995e-05,1.3347529354157263e-06,0,3.1155431567952974e-08,5.3957647602673187e-05,2.4283843231387436e-05,1.1467811222501541e-08,1.91577628902191e-05,9.70025032836166e-07,0,0,0,0,,,0,30.246368,29.998259333,176914,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet6,a1c3d6f698ed8f953fc09e00d43c1dde185521d709eed239caf4073a748fe7f3,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 176958 iterations, 0 nodes",24.995686783795463,24.995748,6.121620453569676e-05,2.4490647183551682e-06,0,4.093769362389921e-08,8.37574187030482e-05,3.564085727703059e-05,3.728104450835861e-08,7.626513212325921e-05,1.4258782631508123e-06,0,0,0,0,,,0,30.210352,29.998173507,176958,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet7,4c296e3070c9e118c56953e0da746cda5a64becaf0524bfc3b914b7bd2e01382,10000,10002,30000,time_limit,"stopped at the time limit of 29.9979s after 30.00s, 174418 iterations, 0 nodes",25.002766109078493,498.84089,473.8381238909215,0.9498782745955759,0,9.928567679118316e-08,0.0005536307197554213,0.0034914851312350947,9.928567679118316e-08,0.0005033052298251996,0.00013962445672171945,0,0,0,0,,,0,30.206028,29.998145214,174418,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet8,3dadc3345ccefc5b83d03e48c36ae94fb97713c5b8db058db040729cf99c8abc,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 169510 iterations, 0 nodes",25.002726785613504,7144.7006,7119.697873214387,0.9965005214094468,0,3.952265459350457e-07,0.004151901603987984,0.032185854722229124,3.952265459350457e-07,0.003774490317173778,0.0012856387871070163,0,0,0,0,,,0,30.31119,29.998278822,169510,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
liswet9,1f9daaac30cddc5850ab9786ba95e7d3254236cb3845db069235fb535dfdf4e9,10000,10002,30000,time_limit,"stopped at the time limit of 29.998s after 30.00s, 176500 iterations, 0 nodes",25.003235216463054,1963.2513,1938.2480647835368,0.9872643735336056,0,1.5963209141212076e-06,0.30563234719885135,0.7867351075929037,1.59622744207445e-06,0.2778930617727004,0.03050546773444591,0,0,0,0,,,0,30.207207,29.998210094,176500,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
lotschd,244445062ce2ea8f1d09e289bfeea4632b094d5fc83bab3b85de81718369e8eb,7,12,54,optimal,,2398.4158870728484,2398.4159,1.292715160161606e-05,5.389870706584317e-09,1,1.05505872483036e-07,0.0,3.683226168504916e-06,8.366841589824628e-10,0.0,1.5356911963019971e-09,1,0,0,0,1,,1,0.165225,0.000334005,500,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
mosarqp1,13213429760482316673222bfe3398789c2e9de7b6c13f70c6561d000bc1243d,700,2500,3422,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.741e-07 (2.741e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-952.8754430125591,-952.87544,3.0125590910756728e-06,3.1615455332500466e-09,0,,,,,,,0,0,0,0,,,0,0.198978,0.036133924,1150,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
mosarqp2,172a6418e163901ccf0cd9e62dd5b1284bec1bc9fd05a5c161af3191ed6730e9,600,900,2930,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.066e-07 (2.066e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-1597.4821179243124,-1597.4821,1.7924312487593852e-05,1.122035263343098e-08,0,,,,,,,0,0,0,0,,,0,0.293487,0.007778502,450,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
powell20,560eab097cfe1fb9dc5b3887112f0de7e89026b396f3969bdfcbca577b700f82,10000,10000,20000,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 1.455e-01 on row 0); reported as feasible, not optimal (#590)",52089583074.937,52089583000.0,74.93699645996094,1.4386177071135496e-09,0,1.9621438696049154e-08,9.41558027989231e-07,262.8958282470703,1.9622419816994516e-12,1.2555362576054774e-10,5.046994288068379e-09,0,0,0,0,1,,0,23.323392,23.082769126,150900,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primal1,16c6658468f80c73bf380857bb8e3ff15e312a0a4d9e632f9f7aa794bf771b91,85,325,5815,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 7.299e-07 (7.299e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-0.03501292775551923,-0.035012965,3.724448077030429e-08,3.724448077030429e-08,0,,,,,,,0,0,0,0,,,0,0.277755,0.008364789,800,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primal2,4c1ea1a6fdf9f7e56b7bab418c6eaf9f380517cb074adec08d74935394147004,96,649,8042,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.368e-07 (8.368e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-0.03373373410832977,-0.033733676,5.8108329772932343e-08,5.8108329772932343e-08,0,,,,,,,0,0,0,0,,,0,0.199013,0.011924209,700,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primal3,2e757c606cf382d7ad1de072f25bf563b75e96e95b61af5438fa5c87348f47fb,111,745,21547,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.949e-07 (8.949e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-0.1357558137992259,-0.13575584,2.6200774078111166e-08,2.6200774078111166e-08,0,,,,,,,0,0,0,0,,,0,0.179903,0.020448651,600,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primal4,c893496757b40cfccb2203fd82dac1ad56496947e4d9ed2739c9f70c8a65c927,75,1489,16031,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 4.732e-07 (4.732e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-0.7460909988287572,-0.74609083,1.6882875719659296e-07,1.6882875719659296e-07,0,,,,,,,0,0,0,0,,,0,0.174438,0.016805719,450,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primalc1,c125cdda17e711a4b0a8f360513388c063253021acbf0a57daec02efc38b04eb,9,230,2070,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-859.0745946033929,-6155.2508,5296.176205396607,0.8604322354170535,0,41.15638332279469,0.9437658403627083,835.4391466890845,0.005315196974926165,0.008283704602590132,0.9724873159295089,0,0,0,0,,,0,4.099963,3.86433253,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primalc2,a71fe8ca55669b80621021dbab4b7d2f061a885b9982668725e0f5e65ab2c5d0,7,231,1617,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-1046.2523536445065,-3551.3077,2505.0553463554934,0.7053895516728932,0,50.09899368820004,0.9164698498889272,1002.8746728179532,0.012537725060148051,0.004904660332387991,0.9585399443303981,0,0,0,0,,,0,3.851691,3.562348109,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primalc5,94492ebf96066922c6e44a07f3da314a46425ac1be86470a0331f978ae1496c9,8,287,2296,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-469.152982303105,-427.23233,41.92065230310499,0.09812144203390456,0,66.84839382480823,0.017837753895064146,50.08196388132626,0.09345030682888386,3.0269530256338676e-05,0.10674975065802711,0,0,0,0,,,0,4.677492,4.503726216,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
primalc8,2b56d47e05f74ffb58e62e9364f912ba929eded5a5ff20897562d5beded328f5,8,520,4160,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-15283.745978740802,-18309.43,3025.684021259198,0.16525276981638412,0,7941.235821187463,0.15321638784251235,1517.1025612479098,0.14700127668851895,9.026205995092782e-05,0.09926248207462689,0,0,0,0,,,0,7.969018,7.78950465,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
q25fv47,1033975a3fc0242129ed29617c352e1afcf099eee2cd9eba875710a1f799538d,820,1571,10400,time_limit,"stopped at the time limit of 29.9984s after 30.00s, 133010 iterations, 0 nodes",13647851.374890797,13744448.0,96596.62510920316,0.007028046896405236,0,5.142575429454112,211.78013773584598,167587.144887086,0.001018085513179608,0.005587786084970081,0.012130425295380384,0,0,0,0,,,0,30.200126,29.9988103,133010,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qadlittl,e06c4d9a3afa6c3cadaf62551aa3d1668d430c24a8d3aeb8e615f4464d52cbfe,56,97,383,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",480318.4180248787,480318.86,0.4419751212699339,9.201702412225368e-07,0,0.00011906399001304635,0.0004964549134882645,0.46645313495537266,5.03229035876065e-08,1.4045208935027123e-07,9.71132199938985e-07,0,0,0,0,,,0,1.980149,1.805354534,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qafiro,f914d7af0a75383dcb1b7993512b5772d09752e34d95cc22a48a356537be798a,27,32,83,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 5.882e-07 (5.882e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-1.5907519098352347,-1.5907818,2.9890164765289384e-05,1.8789606950047695e-05,0,,,,,,,0,0,0,0,,,0,0.297336,0.012299548,16450,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qbandm,77ceb14be33f7c2d5b9291e7e22ac5fff024faf3406aab9b261c5a77ba6c888f,305,472,2494,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",16365.719663577056,16352.342,13.3776635770555,0.0008180885390640375,0,6.222974632720061,3.4616220596252925,2209.379514192784,0.006766276276248275,0.01019151140466983,0.13500044969668507,0,0,0,0,,,0,7.304129,7.128870692,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qbeaconf,7f1545831d39c8c606ac68f512a6aa32e0bcb50fe6c502762e6f2fc8e66b0a27,173,262,3375,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",165679.1297340418,164712.06,967.0697340418119,0.005871274599090145,0,15.183594752344177,33.00559474907798,725.7897632030945,0.005615278950301273,0.0086454552698215,0.004380695168837356,0,0,0,0,,,0,4.750736,4.574781187,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qbore3d,773406ab95ea862bd59d8a088aaa9a4ffe32e3788f4ba620ffb0d9cf8580153c,233,315,1429,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",19871.54686371149,3100.2008,16771.34606371149,5.40976122053497,0,9.355383963520508,1771316.759438159,2064075836.208838,0.0030549532154945324,0.0015849759189161606,0.9999903727589815,0,0,0,0,,,0,3.99223,3.819910829,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qbrandy,8a4b47ec7b9362027f8732c132ea8fad03fbd6049bbee416f4f15a50425ac937,220,249,2148,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",33543.93881425323,28375.115,5168.823814253232,0.18216045342030268,0,0.03741717117520116,73.29130617310767,14503.755354341116,1.1787543545476083e-05,0.002164846945777014,0.4323808075925266,0,0,0,0,,,0,4.986785,4.776218669,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qcapri,55c739bef51af3bbab10308d8f25b3466ff16340a40de4de55f5059906bac311,271,353,1767,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",55738387.029896215,66793293.0,11054905.970103785,0.1655092221625274,0,1.2146030539556705,4117.9541769020525,1476073.0338819474,5.556630596776733e-05,0.0012468869519261863,0.025798950688978597,0,0,0,0,,,0,8.538145,8.376182286,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qe226,61f2249ee62a41eaa01b76ab86e771a8923620c5993dd3e200c4bcd42bfb5d64,223,282,2578,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",217.4500778036873,212.65343,4.796647803687307,0.022556174164166113,0,0.05049387949272216,0.10731423609420232,2.4633968304846974,0.001993627280266205,0.001724004961099705,0.011201663902507927,0,0,0,0,,,0,9.113637,8.938203809,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qetamacr,abc3bc27cbce055be49a08d0e4ef20f35fdc5e860bb014181d44e78a71f846d4,400,688,2409,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",79720.11281620657,86760.37,7040.257183793423,0.08114600230258842,0,0.08484913460331844,23.208854975729004,105.3745257975097,8.484915235641146e-05,0.0003888898737242421,0.0013218060295580485,0,0,0,0,,,0,23.822848,23.657208746,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qfffff80,4ca2d84c1f49b8d4c5ba36cb08a0e94e991e792395240af54d9302b2484857bd,524,854,6227,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",558041709.197132,873147.47,557168561.727132,638.1150731927701,0,3950.2207463316568,307706918.88704956,47553852607032.336,0.01746359932445002,0.009723360903163815,0.9999882651955606,0,0,0,0,,,0,18.333279,18.149242579,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qforplan,2950201445f260604706a03742e87ac1a256460f974a43138b4fe44ef96bc77d,161,421,4563,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",10028327526.610542,7456631500.0,2571696026.6105423,0.34488710171751713,0,508.9237172416886,248195807.57180992,719551593346910.6,6.884790340023891e-05,0.061630618778426564,1.0000139371066443,0,0,0,0,,,0,10.888515,10.670995528,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qgfrdxpn,3ef573eeb1320841d7c08bb5b3f2f3ee3d5b41e92f1f49e9a6a9ef427e073c73,616,1092,2377,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",100791848149.49216,100790590000.0,1258149.4921569824,1.248280709694211e-05,0,661.4343002708429,4105.025726904789,2623283.7969055176,0.009449061432440613,2.5274303416377925e-05,2.6026745665132797e-05,0,0,0,0,,,0,14.31222,14.129198506,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qgrow15,507aadbae6387eb6d6b29cf651b896476e2e83ab86ddec97a33ac257e16f70c9,300,645,5620,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2326251.120452442,-101693640.0,99367388.87954755,0.9771249104619281,0,4292.720414513489,2.957984053534987,77393656.23783833,0.20062585119484158,0.4225691505049981,0.970819696139417,0,0,0,0,,,0,14.160592,13.915977567,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qgrow22,9180bc1963a4ca55a93cf06dd8c52a1bc2eecef7fbe0a75aae08a587e6d53a79,440,946,8252,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2437326.7093460006,-149628950.0,147191623.290654,0.9837108613717733,0,2820.4715234173873,3.1197239382730517,116813204.29753013,0.17360895205321958,0.44567484832472165,0.9795612926100475,0,0,0,0,,,0,21.050692,20.822679184,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qgrow7,a9524dd366e038843edc0c1c4c5d3eeb2b6815ee9f785cc9ee4303a4c640676b,140,301,2612,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-2404359.0552806235,-42798714.0,40394354.944719374,0.9438216985846671,0,6384.854852002343,2.939093942054864,31509709.992601845,0.12507935621030886,0.4198705631506949,0.9291043769508766,0,0,0,0,,,0,8.239964,7.423408882,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qisrael,7a4260bc9b96131179355a9feff20c6eff9ce696a3a9c6af9c496f32744a555f,174,142,2269,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",25371688.34436655,25347838.0,23850.344366550446,0.0009409222343361373,0,1.0276490380440486,1.2485767098698493,5268.9545828178525,6.310478592076499e-06,3.535041596069166e-05,0.00020762751502269314,0,0,0,0,,,0,6.329274,6.157972683,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qpcblend,45aff6b9792885d2fe23e4971061fcce41fb35df683a1323c7b9241e4e78cbf9,74,83,491,feasible,"the in-process KKT check does not back the optimal claim (dual feasibility (columns): 9.983e-07 (3.098e-07 relative) on column 0); reported as feasible, not optimal (#590)",-0.007842535944187169,-0.0078425409,4.955812831289319e-09,4.955812831289319e-09,0,9.619044101345721e-10,9.982627000582056e-07,4.468061257784095e-09,9.619044101345721e-10,1.6542700154205926e-07,4.468061257784095e-09,0,0,0,0,1,,0,0.715685,0.43357041,221650,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qpcboei1,0d4e39f9458bb7b1ec45a44b63eef65411f1b013c8803ad6d43ef9b86e015428,351,384,3485,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",15210519.166969553,11503914.0,3706605.1669695526,0.32220383140638503,0,3.835950160870457,567117.9282570786,135867738.2091022,7.986124866632522e-05,0.005420573840208967,1.12606389644749,0,0,0,0,,,0,9.275499,9.098277599,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qpcboei2,4d6a8c31327b8f40e66cfd564ae6d1957b287701005ece47fa4f9746c0f2dc00,166,143,1196,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",8019370.557761491,8171962.3,152591.74223850854,0.018672594982298014,0,5.533091217646756,394.16381141836746,423919.9035280589,0.0005867097052885968,3.14089555843493e-06,0.0528619921569494,0,0,0,0,,,0,3.296483,3.120455945,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
